geoid,b19013001,b19013001_moe
14000US32031003203,124400,14134
14000US32031002902,52178,6691
14000US32031003106,62156,8984
14000US32031003000,39258,11668
14000US32031003108,83825,10691
14000US32031003109,73262,10917
14000US32031003110,62447,6554
14000US32031003202,69150,14407
14000US32031003306,70982,20448
14000US32031003307,78125,20388
14000US32031003308,118938,35409
14000US32031003309,96949,12521
14000US32031003501,76364,10469
14000US32031003503,71972,7614
14000US32031003504,90336,12938
14000US32031003507,85000,10961
14000US32031003101,40868,8011
14000US32031003105,67813,8379
14000US32031003508,88011,13293
14000US32031003509,79741,9378
14000US32031003510,59722,17143
14000US32031003515,94271,20721
14000US32031003511,84871,6230
14000US32031940200,40625,4224
14000US32031980000,,
14000US32031980100,,
14000US32031003512,90179,8418
14000US32031980200,,
14000US32031003513,70130,12255
14000US32031003514,105278,25986
14000US32031001202,34274,3828
14000US32510000300,88997,6869
14000US32031001300,55478,11892
14000US32031001400,42148,12255
14000US32033970100,54952,9322
14000US32033970200,67130,11906
14000US32510000400,49881,7236
14000US32033970300,61364,8133
14000US32510000100,55886,5401
14000US32510000200,63667,9189
14000US32031001501,54795,5011
14000US32510000501,55833,8021
14000US32510000701,59063,6843
14000US32510001002,76477,5260
14000US32510990000,,
14000US32510000502,30237,6115
14000US32510000702,63155,15135
14000US32510000600,44469,5837
14000US32510000800,76759,17239
14000US36001000100,29063,8493
14000US32510000900,35781,11859
14000US32510001001,40667,5317
14000US36001000403,70488,15560
14000US36001000200,29470,6013
14000US36001000404,,
14000US36001000300,37296,9374
14000US36001000501,31480,3388
14000US36001000401,75809,12194
14000US36001000502,55769,12169
14000US36001001600,50990,12502
14000US36001000600,30026,12058
14000US36001001700,60523,9078
14000US36001001902,83250,9793
14000US36001001801,79162,8574
14000US36001002000,40701,6188
14000US36001001802,66532,7676
14000US36001002100,51479,5408
14000US36001001901,89583,10763
14000US36001002200,49750,11362
14000US36001002500,18971,8202
14000US36001002300,28833,16355
14000US36001000700,31558,7290
14000US36001000800,20076,8732
14000US36001002600,36724,6443
14000US36001001100,27604,15166
14000US36001012700,50972,15104
14000US36001001400,44790,9266
14000US36001013000,63002,3895
14000US36001001500,30338,2954
14000US36001012800,38500,7369
14000US36001013100,53454,12483
14000US36001013200,30128,4956
14000US36001012900,36667,12168
14000US36001013300,50796,9038
14000US36001013601,75177,14041
14000US36001013400,47250,13229
14000US36001013503,79313,7447
14000US36001013602,67917,13330
14000US36001013505,77625,7921
14000US36001013707,83842,5942
14000US36001013703,93796,6619
14000US36001013801,60546,5267
14000US36001013506,70911,7382
14000US36001013705,83550,11666
14000US36001013507,83472,8805
14000US36001013508,95227,17120
14000US36001013802,112026,8910
14000US36001013706,118819,12549
14000US36001013901,73221,7629
14000US36001014203,120757,14291
14000US36001013902,87649,7625
14000US36001014001,65887,8265
14000US36001014002,68750,7636
14000US36001014301,72778,9671
14000US36001014100,91892,11665
14000US36001014501,109861,12425
14000US36001014502,97734,12923
14000US36001014302,110516,15519
14000US36001014503,93794,5604
14000US36001014201,97585,16299
14000US36001014401,72564,10448
14000US36001014202,86503,6876
14000US36001014606,98641,15575
14000US36001014402,57565,16424
14000US36001014607,105664,12483
14000US36001014803,82668,4242
14000US36001014614,72171,5882
14000US36001014608,71875,21048
14000US36001014609,64426,11722
14000US36001014611,101250,6823
14000US36003940200,,
14000US36001014612,73333,9763
14000US36001014615,76848,18068
14000US36001014700,89625,10999
14000US36003950100,54261,3336
14000US36001014801,73313,8843
14000US36001014613,76324,10295
14000US36003950300,44515,4613
14000US36001014802,61389,14570
14000US36003950400,49469,2413
14000US36005000200,59914,13829
14000US36003951000,46988,4078
14000US36003951100,42879,2672
14000US36003950500,46442,3288
14000US36003950600,39226,4261
14000US36003950700,48906,9331
14000US36003950800,47260,5839
14000US36003951200,46481,3526
14000US36005000400,82073,9434
14000US36003951300,48783,3736
14000US36003950900,52891,7100
14000US36005001600,35802,7061
14000US36005000100,,
14000US36005001900,42075,6173
14000US36005003700,,
14000US36005003800,41438,18050
14000US36005002702,14375,2599
14000US36005002800,52479,8145
14000US36005003100,44583,8772
14000US36005002000,24447,7075
14000US36005002300,18032,2602
14000US36005002400,,
14000US36005002500,24530,7228
14000US36005002701,20599,4545
14000US36005003900,25903,5452
14000US36005003300,18511,6193
14000US36005003500,30490,3921
14000US36005004001,53846,11902
14000US36005004100,18942,4552
14000US36005004200,33016,13405
14000US36005005600,22750,5982
14000US36005005002,26534,10131
14000US36005005100,16844,1857
14000US36005005200,20833,6493
14000US36005005300,16210,3976
14000US36005004300,24014,3813
14000US36005004400,20884,2956
14000US36005004600,32750,15645
14000US36005004800,33644,8213
14000US36005005001,24619,3666
14000US36005005902,29800,8554
14000US36005005400,34167,7756
14000US36005006000,33828,7193
14000US36005006100,46554,4673
14000US36005006200,26184,3445
14000US36005006300,35827,5399
14000US36005007400,38490,6441
14000US36005006400,34604,7877
14000US36005006500,23737,4638
14000US36005006700,22662,5402
14000US36005006800,52228,6999
14000US36005006900,30089,5471
14000US36005007000,39662,15524
14000US36005007100,41875,10143
14000US36005007200,39154,10336
14000US36005007300,20595,5602
14000US36005007500,30577,6980
14000US36005007600,35369,10531
14000US36005007900,25589,8842
14000US36005007700,39934,14724
14000US36005008300,29939,7980
14000US36005007800,44144,16293
14000US36005008400,83605,3819
14000US36005008700,26378,9516
14000US36005009600,47917,18343
14000US36005008900,24816,12424
14000US36005009000,26771,4944
14000US36005009200,46421,7779
14000US36005009300,33708,7686
14000US36005012500,32500,3999
14000US36005012701,21322,5570
14000US36005012901,25204,2524
14000US36005013000,96938,27651
14000US36005013100,31250,5616
14000US36005014300,15455,5784
14000US36005014400,22970,6808
14000US36005014500,29242,6351
14000US36005014701,14927,9834
14000US36005014702,21893,5953
14000US36005008500,30158,5248
14000US36005008600,23559,5689
14000US36005011800,84063,15777
14000US36005011900,28364,6088
14000US36005012101,35588,7470
14000US36005012102,22396,3832
14000US36005012300,29089,8133
14000US36005013200,116013,14019
14000US36005013300,22182,4067
14000US36005013500,22321,5570
14000US36005013800,77586,16585
14000US36005014100,31311,4219
14000US36005014900,28008,6607
14000US36005015100,33700,8003
14000US36005009800,64500,12719
14000US36005015200,70917,6175
14000US36005015300,17438,8134
14000US36005015700,33864,5952
14000US36005015800,43661,17051
14000US36005011000,,
14000US36005015900,17778,4414
14000US36005015500,19850,3407
14000US36005011502,23345,6707
14000US36005016000,74531,12009
14000US36005011700,23149,4527
14000US36005016100,16121,4023
14000US36005017701,31225,10736
14000US36005016700,31902,4926
14000US36005016900,28601,8283
14000US36005017100,,
14000US36005016200,81908,20012
14000US36005016300,,
14000US36005016400,78646,11793
14000US36005016500,25980,3184
14000US36005017702,33426,9944
14000US36005016600,64792,17614
14000US36005017300,20464,4120
14000US36005017901,37127,14295
14000US36005017500,25844,4966
14000US36005017902,23276,11563
14000US36005018101,23750,7608
14000US36005019900,34247,10628
14000US36005018900,29118,7272
14000US36005019300,22750,6782
14000US36005019400,52250,15362
14000US36005019500,27281,2734
14000US36005019700,31225,9722
14000US36005018102,33273,4096
14000US36005018301,31638,2661
14000US36005018302,37139,7666
14000US36005018400,66389,17225
14000US36005018500,27324,7865
14000US36005020000,41313,6542
14000US36005020100,32188,3865
14000US36005020200,38750,10003
14000US36005020400,50275,19578
14000US36005021501,27630,8557
14000US36005021002,56085,5299
14000US36005021100,28041,2742
14000US36005021200,56080,5173
14000US36005021301,24970,6291
14000US36005021302,30220,5380
14000US36005021800,39596,10268
14000US36005021900,21686,3013
14000US36005022000,32222,9691
14000US36005020501,19615,7062
14000US36005020502,16507,2824
14000US36005020601,52163,9928
14000US36005020900,30625,8332
14000US36005021001,54347,7667
14000US36005022200,41228,5962
14000US36005022300,26537,5044
14000US36005022401,51397,13025
14000US36005022101,28192,5360
14000US36005021502,22926,4196
14000US36005022102,23973,5583
14000US36005022403,39632,11344
14000US36005021601,29990,3909
14000US36005021602,49750,12255
14000US36005021700,25304,8633
14000US36005022800,53735,8221
14000US36005023900,23734,8810
14000US36005022404,51918,9180
14000US36005022500,35137,9474
14000US36005022701,31214,6206
14000US36005022901,28889,7492
14000US36005022702,30337,16139
14000US36005022703,46635,26017
14000US36005023200,54539,8107
14000US36005022902,35563,11862
14000US36005023000,41600,9848
14000US36005023600,30625,14449
14000US36005023100,28365,12332
14000US36005023301,27582,7790
14000US36005024000,34918,12529
14000US36005023302,34477,10145
14000US36005023501,22315,16605
14000US36005023502,23191,7751
14000US36005023702,37083,7394
14000US36005024100,37672,5373
14000US36005023703,32930,12074
14000US36005024300,23873,4326
14000US36005023704,21095,3653
14000US36005024400,54705,6046
14000US36005023800,50353,8519
14000US36005024502,26406,12832
14000US36005024501,20192,7207
14000US36005024600,62529,11276
14000US36005025500,27145,13863
14000US36005024700,44973,5924
14000US36005024800,58553,12077
14000US36005024900,,
14000US36005025000,77000,16176
14000US36005025100,28209,8247
14000US36005025600,43316,5256
14000US36005025200,74712,21614
14000US36005025300,33048,8025
14000US36005025700,42679,16633
14000US36005025400,50735,6594
14000US36005026400,56531,4373
14000US36005026100,70733,9292
14000US36005026500,38382,9603
14000US36005026300,23750,8439
14000US36005026601,53000,12224
14000US36005027600,,
14000US36005026602,57386,19416
14000US36005027402,87273,16147
14000US36005026701,48795,14358
14000US36005026702,36174,7798
14000US36005026900,37625,7905
14000US36005027700,28529,8158
14000US36005027300,36902,12352
14000US36005027401,88169,13606
14000US36005028400,,
14000US36005027900,59375,10948
14000US36005028500,57572,7156
14000US36005028100,66525,6118
14000US36005028600,81607,11590
14000US36005028300,23889,3769
14000US36005028700,55250,13182
14000US36005029700,92981,10231
14000US36005028800,85893,27086
14000US36005028900,48701,8028
14000US36005029301,108611,29537
14000US36005029302,96205,9305
14000US36005029500,94421,13019
14000US36005030000,55903,13572
14000US36005029600,56250,9972
14000US36005030900,101438,22918
14000US36005030100,89318,19809
14000US36005031000,89425,10558
14000US36005030200,53987,5295
14000US36005031200,90571,14183
14000US36005031400,90909,12423
14000US36005031600,77386,23680
14000US36005030701,97363,21790
14000US36005032800,32969,9781
14000US36005031800,79048,12542
14000US36005031900,,
14000US36005032600,87719,22897
14000US36005033000,38023,6839
14000US36005032300,86416,8905
14000US36005033201,45347,12669
14000US36005032400,18535,3394
14000US36005033202,49338,10336
14000US36005033500,100833,27431
14000US36005033400,,
14000US36005033600,37188,9596
14000US36005034800,40000,10119
14000US36005033700,92813,10763
14000US36005033800,40077,11984
14000US36005034500,75000,26295
14000US36005034000,41641,7617
14000US36005034200,61964,18758
14000US36005034300,78589,3280
14000US36005035000,85781,34440
14000US36005034400,59896,10298
14000US36005035100,86563,6359
14000US36005038000,34659,9812
14000US36005035900,25490,6240
14000US36005035600,68904,4809
14000US36005036000,70588,18400
14000US36005035800,80979,17275
14000US36005036100,24231,5992
14000US36005036300,19675,3840
14000US36005036902,18033,2332
14000US36005036400,61071,26667
14000US36005036501,25280,5426
14000US36005036502,31893,6866
14000US36005036700,30893,9324
14000US36005036800,47333,12235
14000US36005036901,20461,6886
14000US36005037000,51979,9764
14000US36005037400,28431,8327
14000US36005037100,27925,8082
14000US36005037504,18906,4296
14000US36005037200,44500,11148
14000US36005037600,51250,12231
14000US36005037300,29120,5061
14000US36005037800,34656,13546
14000US36005038600,52455,10884
14000US36005037900,23506,4986
14000US36005038100,35463,11461
14000US36005038200,47331,10044
14000US36005038301,39350,12540
14000US36005038700,31788,6876
14000US36005039100,32298,6413
14000US36005038800,59792,18426
14000US36005038900,33348,6000
14000US36005039200,44375,13904
14000US36005039000,42011,10590
14000US36005039300,21370,2803
14000US36005039400,34355,13688
14000US36005039600,44145,7718
14000US36005039500,26373,6300
14000US36005039700,30300,9228
14000US36005040100,34934,8725
14000US36005039800,77825,16292
14000US36005040302,29315,7030
14000US36005039901,25637,4289
14000US36005040303,37330,4854
14000US36005039902,33075,7593
14000US36005040304,24004,7112
14000US36005040501,37165,12000
14000US36005040400,67273,20841
14000US36005038302,21128,3958
14000US36005038500,20466,4477
14000US36005040502,37586,14826
14000US36005040800,31685,11488
14000US36005040600,45391,15872
14000US36005040900,49301,9469
14000US36005041500,47000,12745
14000US36005040701,34007,12735
14000US36005041800,40325,5281
14000US36005041100,39405,9683
14000US36005040702,36462,8679
14000US36005041300,48843,10484
14000US36005041900,32632,3330
14000US36005042200,46641,19462
14000US36005042000,37545,14006
14000US36005042100,34827,10676
14000US36005041400,52232,6132
14000US36005042300,37461,11373
14000US36005042800,79531,14949
14000US36005042400,76400,10880
14000US36005042901,36250,12152
14000US36005043400,49189,5965
14000US36005042500,33553,11894
14000US36005043500,,
14000US36005042902,31678,11851
14000US36005042600,83452,18643
14000US36005043000,63214,24432
14000US36005043600,67882,10320
14000US36005044200,51389,14057
14000US36005044800,84609,25278
14000US36005044400,73432,7259
14000US36005043100,32960,5187
14000US36005044901,61827,12941
14000US36005045600,90590,20733
14000US36005044902,66705,16509
14000US36005045800,24341,5633
14000US36005048400,73600,14074
14000US36005045101,80833,18442
14000US36005050400,,
14000US36005046000,30938,17508
14000US36005046201,50179,7252
14000US36005051600,94519,31659
14000US36005045102,68915,6830
14000US36007000100,21935,4554
14000US36005046202,50375,17963
14000US36007000900,42209,8344
14000US36007000300,41449,7368
14000US36007000200,26563,4642
14000US36007001100,15417,1569
14000US36007001500,65076,6808
14000US36007000400,33125,8507
14000US36007001200,16308,2131
14000US36007000500,20553,2791
14000US36007001600,70556,9731
